L3S1,73,32,13.83464786,290.295089,276.889386,263.2002717,130.9689417,103.9760706,94.18542953,86.85614585,99.19679005
L3S3,73,52,327.4175219,290.9639584,275.2134072,262.5568053,168.7515894,100.5671377,95.82339178,77.9046496,99.19679005
L1S1,53,32,9.097101942,288.1199565,273.8171272,261.3440909,165.8087018,104.5066801,94.39271921,85.7704561,250.8990671
